t,MV,MVP,MVI,MVD,SP,PV,DV,Man
9.300000000000000000e+01,7.405948183940994056e+01,5.643748870429120501e+01,2.150919506157031869e+00,-4.526379310097416683e-05,5.500000000000000000e+01,4.590999999999999659e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.400000000000000000e+01,7.384210535989920743e+01,5.587870168741701349e+01,2.488418753201754097e+00,-2.037072810716984540e-05,5.500000000000000000e+01,4.600000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.500000000000000000e+01,7.374603814857941586e+01,5.544408956318154225e+01,2.823293006102795211e+00,-1.584335888913162644e-05,5.500000000000000000e+01,4.607000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.600000000000000000e+01,7.389699409239977967e+01,5.525782722422348314e+01,3.157042261513687276e+00,-6.790270239481095399e-06,5.500000000000000000e+01,4.610000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.700000000000000000e+01,7.323458180611615376e+01,5.426442808311386301e+01,3.484791530310451080e+00,-3.621194198736136675e-05,5.500000000000000000e+01,4.625999999999999801e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.800000000000000000e+01,7.294080657620418151e+01,5.364355361992033266e+01,3.808790807473384721e+00,-2.263362905042218975e-05,5.500000000000000000e+01,4.635999999999999943e+01,1.000000000000000000e+01,0.000000000000000000e+00
9.900000000000000000e+01,7.326774577115334353e+01,5.364355361992033266e+01,4.132790084636318362e+00,-8.250480858302299199e-10,5.500000000000000000e+01,4.635999999999999943e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+02,7.303232165223147376e+01,5.308476660304614114e+01,4.453414369328804412e+00,-2.036907816738034875e-05,5.500000000000000000e+01,4.645000000000000284e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.010000000000000000e+02,7.291832411246952006e+01,5.265015447881067701e+01,4.771413659877609348e+00,-1.584335882898750653e-05,5.500000000000000000e+01,4.652000000000000313e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.020000000000000000e+02,7.286402298476025408e+01,5.227762980089459433e+01,5.087162955446116186e+00,-1.357996295191243953e-05,5.500000000000000000e+01,4.657999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.030000000000000000e+02,7.237008668575685988e+01,5.147049299874299777e+01,5.398037261890643812e+00,-2.942249677491836190e-05,5.500000000000000000e+01,4.671000000000000085e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.040000000000000000e+02,7.249581662796512660e+01,5.128423065978493156e+01,5.707786570845022389e+00,-6.790765230438795817e-06,5.500000000000000000e+01,4.674000000000000199e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.050000000000000000e+02,7.255782025294479354e+01,5.103588087450753363e+01,6.016035883145868901e+00,-9.053171155665953889e-06,5.500000000000000000e+01,4.678000000000000114e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.060000000000000000e+02,7.230589583863087455e+01,5.047709385763338474e+01,6.320910202976268266e+00,-2.036940814631458451e-05,5.500000000000000000e+01,4.686999999999999744e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,7.180064890266953626e+01,4.966995705548178819e+01,6.620909533682688419e+00,-2.942274426588629410e-05,5.500000000000000000e+01,4.700000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.080000000000000000e+02,7.147783646069412100e+01,4.904908259228825784e+01,6.917158872755278409e+00,-2.263338156847521942e-05,5.500000000000000000e+01,4.710000000000000142e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.090000000000000000e+02,7.196322066054766253e+01,4.923534493124632405e+01,7.214533209318017448e+00,6.788867673370605149e-06,5.500000000000000000e+01,4.707000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+02,7.088800045126579619e+01,4.786942111222057861e+01,7.503657564286329240e+00,-4.979083242127296653e-05,5.500000000000000000e+01,4.728999999999999915e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.110000000000000000e+02,7.099133920162769584e+01,4.768315877326251240e+01,7.791656921764491983e+00,-6.791507703344892120e-06,5.500000000000000000e+01,4.732000000000000028e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+02,7.065618472518914928e+01,4.706228431006898205e+01,8.075906287608825451e+00,-2.263255660760110093e-05,5.500000000000000000e+01,4.742000000000000171e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.130000000000000000e+02,7.031722834587230864e+01,4.644140984687545171e+01,8.356405661819328756e+00,-2.263313405044276174e-05,5.500000000000000000e+01,4.752000000000000313e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.140000000000000000e+02,7.022431728520083993e+01,4.606888516895936903e+01,8.634655041049533963e+00,-1.358021045491061974e-05,5.500000000000000000e+01,4.757999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
1.150000000000000000e+02,7.050387585733376739e+01,4.606888516895936903e+01,8.912904420279739170e+00,-4.950300553232176528e-10,5.500000000000000000e+01,4.757999999999999829e+01,1.000000000000000000e+01,0.000000000000000000e+00
