t,MV,PV,DV
2.660000000000000000e+02,4.254924305483433500e+01,6.043999999999999773e+01,5.000000000000000000e+01
2.670000000000000000e+02,4.072113166378996141e+01,6.070000000000000284e+01,5.000000000000000000e+01
2.680000000000000000e+02,4.150687632086597745e+01,6.053999999999999915e+01,5.000000000000000000e+01
2.690000000000000000e+02,4.092430232384035094e+01,6.060000000000000142e+01,5.000000000000000000e+01
2.700000000000000000e+02,4.190114583547558169e+01,6.040999999999999659e+01,5.000000000000000000e+01
2.710000000000000000e+02,4.088618707548328501e+01,6.053999999999999915e+01,5.000000000000000000e+01
2.720000000000000000e+02,4.167790229774912092e+01,6.038000000000000256e+01,5.000000000000000000e+01
2.730000000000000000e+02,4.072654003398334055e+01,6.050000000000000000e+01,5.000000000000000000e+01
2.740000000000000000e+02,4.151975299000181963e+01,6.034000000000000341e+01,5.000000000000000000e+01
2.750000000000000000e+02,4.032003188795252413e+01,6.050000000000000000e+01,5.000000000000000000e+01
2.760000000000000000e+02,4.067600093556917784e+01,6.040999999999999659e+01,5.000000000000000000e+01
2.770000000000000000e+02,3.991092364274045678e+01,6.050000000000000000e+01,5.000000000000000000e+01
2.780000000000000000e+02,4.026687684889576957e+01,6.040999999999999659e+01,5.000000000000000000e+01
2.790000000000000000e+02,3.987658780777144329e+01,6.043999999999999773e+01,5.000000000000000000e+01
2.800000000000000000e+02,3.948520092545292215e+01,6.046999999999999886e+01,5.000000000000000000e+01
2.810000000000000000e+02,3.984226555119780500e+01,6.038000000000000256e+01,5.000000000000000000e+01
2.820000000000000000e+02,3.889091912864594747e+01,6.050000000000000000e+01,5.000000000000000000e+01
2.830000000000000000e+02,3.943427325038732079e+01,6.038000000000000256e+01,5.000000000000000000e+01
2.840000000000000000e+02,3.904510241755545508e+01,6.040999999999999659e+01,5.000000000000000000e+01
2.850000000000000000e+02,3.902962878476139963e+01,6.038000000000000256e+01,5.000000000000000000e+01
2.860000000000000000e+02,3.882787244566356577e+01,6.038000000000000256e+01,5.000000000000000000e+01
2.870000000000000000e+02,3.906337585651149880e+01,6.031000000000000227e+01,5.000000000000000000e+01
2.880000000000000000e+02,3.823958837157991297e+01,6.040999999999999659e+01,5.000000000000000000e+01
2.890000000000000000e+02,3.847398941609169043e+01,6.034000000000000341e+01,5.000000000000000000e+01
